yearID,lgID,teamID,divID,Rank,G,W,L,DivWin,WCWin,LgWin,WSWin,R,PA,AB,H,2B,3B,HR,TB,BB,SO,SB,CS,SB%,HBP,SF,AVG,OBP,SLG,OPS,RA,ER,ERA,CG,SHO,SV,HA,HRA,BBA,SOA,DP,franchName
2016,AL,OAK,W,5,162,69,93,N,N,N,N,653,6009,5500,1352,270,21,169,2171,442,1145,50,23,0.684931507,33,34,0.245818182,0.304043934,0.394727273,0.698771207,761,718,4.51,2,7,42,1459,185,464,1188,152,Oakland Athletics
2016,NL,PHI,E,4,162,71,91,N,N,N,N,610,5946,5434,1305,231,35,161,2089,424,1376,96,45,0.680851064,58,30,0.240154582,0.300538177,0.384431358,0.684969535,796,739,4.63,4,12,43,1468,213,466,1299,142,Philadelphia Phillies
2016,NL,PIT,C,3,162,78,83,N,N,N,N,729,6220,5542,1426,277,32,153,2226,561,1334,110,45,0.709677419,81,36,0.257307831,0.332475884,0.401660051,0.734135935,758,679,4.21,5,5,51,1490,180,533,1232,172,Pittsburgh Pirates
2016,NL,SDP,W,5,162,68,94,N,N,N,N,686,5962,5419,1275,257,26,177,2115,449,1500,125,45,0.735294118,58,36,0.235283263,0.298892989,0.390293412,0.689186401,770,708,4.43,1,9,35,1425,183,569,1222,165,San Diego Padres
2016,AL,SEA,W,2,162,86,76,N,N,N,N,768,6202,5583,1446,251,17,223,2400,506,1288,56,28,0.666666667,72,41,0.259000537,0.32634634,0.429876411,0.75622275,707,647,4,2,8,49,1410,213,460,1318,158,Seattle Mariners
2016,NL,SFG,W,2,162,87,75,N,Y,N,N,715,6225,5565,1437,280,54,130,2215,572,1107,79,36,0.686956522,42,46,0.258221024,0.329477912,0.39802336,0.727501272,631,593,3.65,10,11,43,1334,158,439,1309,136,San Francisco Giants
2016,NL,STL,C,2,162,86,76,N,N,N,N,779,6185,5548,1415,299,32,225,2453,526,1318,35,26,0.573770492,70,41,0.255046864,0.325141471,0.442141312,0.767282783,712,656,4.08,2,10,38,1432,159,475,1290,169,St. Louis Cardinals
2016,AL,TBR,E,5,162,68,94,N,N,N,N,672,6027,5481,1333,288,32,216,2333,449,1482,60,37,0.618556701,69,28,0.243203795,0.307117969,0.425652253,0.732770222,713,665,4.2,1,8,42,1395,210,491,1357,129,Tampa Bay Rays
2016,AL,TEX,W,1,162,95,67,Y,N,N,N,765,6071,5525,1446,257,23,215,2394,436,1220,99,36,0.733333333,70,40,0.261719457,0.321528578,0.433303167,0.754831746,757,700,4.37,1,6,56,1441,201,534,1154,190,Texas Rangers
2016,AL,TOR,E,2,162,89,73,N,Y,N,N,759,6206,5479,1358,276,18,221,2333,632,1362,54,24,0.692307692,55,40,0.247855448,0.32951982,0.425807629,0.755327449,666,613,3.78,0,10,43,1340,183,461,1314,144,Toronto Blue Jays
2016,NL,WAS,E,1,162,95,67,Y,N,N,N,763,6153,5490,1403,268,29,203,2338,536,1252,121,39,0.75625,64,63,0.255555556,0.325532261,0.425865209,0.75139747,612,570,3.51,1,12,46,1272,155,468,1476,142,Washington Nationals
2017,NL,ARI,W,2,162,93,69,N,Y,N,N,812,6184,5525,1405,314,39,220,2457,578,1456,103,30,0.77443609,54,27,0.254298643,0.329398448,0.444705882,0.77410433,659,586,3.66,2,11,43,1309,171,516,1482,140,Arizona Diamondbacks
2017,NL,ATL,E,3,162,72,90,N,N,N,N,732,6156,5584,1467,289,26,165,2303,474,1184,77,31,0.712962963,66,32,0.2627149,0.326023392,0.412428367,0.738451759,821,756,4.72,0,6,36,1463,192,584,1258,137,Atlanta Braves
2017,AL,BAL,E,5,162,75,87,N,N,N,N,743,6129,5650,1469,269,12,232,2458,392,1412,32,13,0.711111111,50,37,0.26,0.311796378,0.435044248,0.746840626,841,795,4.97,1,10,35,1505,242,579,1233,175,Baltimore Orioles
2017,AL,BOS,E,1,162,93,69,Y,N,N,N,785,6329,5669,1461,302,19,168,2305,571,1224,106,31,0.773722628,53,36,0.25771741,0.32943593,0.406597283,0.736033213,668,610,3.7,5,11,39,1384,195,465,1580,126,Boston Red Sox
2017,AL,CHW,C,4,162,67,95,N,N,N,N,706,6023,5513,1412,256,37,186,2300,401,1397,71,31,0.696078431,76,33,0.256121894,0.313631081,0.417195719,0.7308268,820,755,4.78,0,3,25,1384,242,632,1193,157,Chicago White Sox
2017,NL,CHC,C,1,162,92,70,Y,N,N,N,822,6232,5496,1402,274,29,223,2403,622,1401,62,31,0.666666667,82,32,0.255094614,0.337933248,0.437227074,0.775160322,695,636,3.95,2,8,38,1294,194,554,1439,139,Chicago Cubs
2017,NL,CIN,C,5,162,68,94,N,N,N,N,753,6163,5484,1390,249,38,219,2372,565,1329,120,39,0.754716981,72,42,0.253464624,0.328898264,0.432530999,0.761429263,869,821,5.17,2,8,33,1442,248,631,1300,132,Cincinnati Reds
2017,AL,CLE,C,1,162,102,60,Y,N,N,N,818,6210,5511,1449,333,29,212,2476,604,1153,88,23,0.792792793,50,45,0.262928688,0.338647343,0.449283252,0.787930595,564,529,3.3,7,19,37,1267,163,406,1614,167,Cleveland Indians
2017,NL,COL,W,3,162,87,75,N,Y,N,N,824,6138,5534,1510,293,38,192,2455,519,1408,59,34,0.634408602,44,41,0.272858692,0.33773216,0.44362125,0.781353411,757,721,4.51,1,9,47,1453,190,532,1270,168,Colorado Rockies
2017,AL,DET,C,5,162,64,98,N,N,N,N,735,6138,5556,1435,289,35,187,2355,503,1313,65,34,0.656565657,52,27,0.258279338,0.32420984,0.423866091,0.748075931,894,846,5.36,2,4,32,1587,218,538,1202,146,Detroit Tigers
2017,AL,HOU,W,1,162,101,61,Y,N,Y,Y,896,6251,5611,1581,346,20,238,2681,509,1087,98,42,0.7,70,61,0.281767956,0.345544713,0.477811442,0.823356155,700,662,4.12,1,9,45,1314,192,522,1593,153,Houston Astros
2017,AL,KCR,C,3,162,80,82,N,N,N,N,702,6008,5536,1436,260,24,193,2323,390,1166,91,31,0.745901639,45,37,0.259393064,0.311418109,0.419617052,0.731035161,791,737,4.61,1,6,39,1480,196,519,1216,145,Kansas City Royals
2017,AL,LAA,W,2,162,80,82,N,N,N,N,710,6054,5415,1314,251,14,186,2151,523,1198,136,44,0.755555556,70,46,0.24265928,0.314998348,0.397229917,0.712228265,709,672,4.2,1,10,43,1373,224,470,1312,135,Los Angeles Angels
2017,NL,LAD,W,1,162,104,58,Y,N,Y,N,770,6159,5408,1347,312,20,221,2362,649,1380,77,28,0.733333333,64,38,0.249075444,0.334469881,0.436760355,0.771230237,580,543,3.38,2,16,51,1226,184,442,1549,131,Los Angeles Dodgers
2017,NL,MIA,E,2,162,77,85,N,N,N,N,778,6196,5602,1497,271,31,194,2412,486,1282,91,30,0.752066116,67,41,0.267225991,0.330858618,0.430560514,0.761419133,822,772,4.82,1,7,34,1450,193,627,1202,156,Miami Marlins
2017,NL,MIL,C,2,162,86,76,N,N,N,N,732,6093,5467,1363,267,22,224,2346,547,1571,128,41,0.75739645,53,26,0.249314066,0.322172985,0.429120176,0.751293161,697,642,4,1,12,54,1381,185,553,1346,164,Milwaukee Brewers
2017,AL,MIN,C,2,162,85,77,N,Y,N,N,815,6235,5557,1444,286,31,206,2410,593,1342,95,28,0.772357724,46,39,0.259852438,0.334081796,0.433687241,0.767769038,788,732,4.59,6,11,42,1487,224,483,1166,143,Minnesota Twins
2017,AL,NYY,E,2,162,91,71,N,Y,N,N,858,6330,5594,1463,266,23,241,2498,616,1386,90,22,0.803571429,64,56,0.261530211,0.338546603,0.446549875,0.785096478,660,599,3.72,2,7,36,1248,192,504,1560,102,New York Yankees
2017,NL,NYM,E,4,162,70,92,N,N,N,N,735,6133,5510,1379,286,28,224,2393,529,1291,58,23,0.716049383,57,37,0.250272232,0.320397848,0.43430127,0.754699118,863,799,5.01,2,5,34,1538,220,593,1374,125,New York Mets
2017,AL,OAK,W,5,162,75,87,N,N,N,N,739,6112,5464,1344,305,15,234,2381,565,1491,57,22,0.721518987,43,40,0.245973646,0.319371728,0.435761347,0.755133075,826,743,4.67,1,6,35,1444,210,502,1202,162,Oakland Athletics
2017,NL,PHI,E,5,162,66,96,N,N,N,N,690,6112,5535,1382,287,36,174,2263,494,1417,59,25,0.702380952,47,36,0.24968383,0.314626963,0.408852755,0.723479719,782,729,4.55,1,7,33,1471,221,527,1309,145,Philadelphia Phillies
2017,NL,PIT,C,4,162,75,87,N,N,N,N,668,6093,5458,1331,249,36,151,2105,519,1213,67,36,0.650485437,88,28,0.243862221,0.318069916,0.385672407,0.703742324,731,676,4.22,2,12,36,1464,182,511,1262,156,Pittsburgh Pirates
2017,NL,SDP,W,4,162,71,91,N,N,N,N,604,5902,5356,1251,227,31,189,2107,460,1499,89,33,0.729508197,53,33,0.233569828,0.298881735,0.39339059,0.692272325,816,742,4.67,2,12,45,1417,226,554,1325,177,San Diego Padres
2017,AL,SEA,W,3,162,78,84,N,N,N,N,750,6151,5551,1436,281,17,200,2351,487,1267,89,35,0.717741935,78,35,0.258692128,0.325312957,0.423527292,0.74884025,772,713,4.46,1,9,39,1399,237,490,1244,147,Seattle Mariners
2017,NL,SFG,W,5,162,64,98,N,N,N,N,639,6106,5551,1382,290,28,128,2112,467,1204,76,34,0.690909091,36,52,0.248964151,0.308712742,0.380471987,0.689184729,776,726,4.5,3,5,32,1515,182,496,1234,127,San Francisco Giants
2017,NL,STL,C,3,162,83,79,N,N,N,N,761,6172,5470,1402,284,28,196,2330,593,1348,81,31,0.723214286,65,44,0.25630713,0.333765392,0.425959781,0.759725173,705,646,4.01,3,12,43,1393,183,493,1351,164,St. Louis Cardinals
2017,AL,TBR,E,3,162,80,82,N,N,N,N,694,6126,5478,1340,226,32,228,2314,545,1538,88,34,0.721311475,55,48,0.244614823,0.316682991,0.42241694,0.739099931,704,638,3.97,0,9,53,1324,193,503,1352,129,Tampa Bay Rays
2017,AL,TEX,W,4,162,78,84,N,N,N,N,799,6094,5430,1326,255,21,237,2334,544,1493,113,44,0.719745223,81,39,0.244198895,0.320150968,0.429834254,0.749985222,816,742,4.66,2,6,29,1443,214,559,1107,173,Texas Rangers
2017,AL,TOR,E,4,162,76,86,N,N,N,N,693,6127,5499,1320,269,5,222,2265,542,1327,53,24,0.688311688,51,35,0.240043644,0.31222458,0.411893071,0.724117651,784,720,4.42,2,6,45,1460,203,549,1372,145,Toronto Blue Jays
2017,NL,WAS,E,1,162,97,65,Y,N,N,N,819,6171,5553,1477,311,31,215,2495,542,1327,108,30,0.782608696,31,45,0.265982352,0.332198995,0.449306681,0.781505676,672,623,3.88,3,5,46,1300,189,495,1457,139,Washington Nationals
2018,NL,ARI,W,3,162,82,80,N,N,N,N,693,6117,5460,1283,259,50,176,2170,560,1460,79,25,0.759615385,52,45,0.234981685,0.309792382,0.397435897,0.707228279,644,605,3.72,2,9,39,1313,174,522,1448,152,Arizona Diamondbacks
2018,NL,ATL,E,1,162,90,72,Y,N,N,N,759,6202,5582,1433,314,29,175,2330,511,1290,90,36,0.714285714,66,43,0.256718022,0.324089004,0.417413114,0.741502117,657,607,3.75,2,11,40,1236,153,635,1423,134,Atlanta Braves
2018,AL,BAL,E,5,162,47,115,N,N,N,N,622,6021,5507,1317,242,15,188,2153,422,1412,81,22,0.786407767,57,35,0.239150173,0.298289321,0.390956964,0.689246285,892,824,5.18,2,7,28,1552,234,589,1203,159,Baltimore Orioles
2018,AL,BOS,E,1,162,108,54,Y,N,Y,Y,876,6295,5623,1509,355,31,208,2550,569,1253,125,31,0.801282051,55,48,0.268362084,0.338840349,0.453494576,0.792334925,647,608,3.75,2,14,46,1305,176,512,1558,106,Boston Red Sox
2018,AL,CHW,C,4,162,62,100,N,N,N,N,656,6046,5523,1332,259,40,182,2217,425,1594,98,41,0.705035971,66,32,0.241173275,0.301521667,0.401412276,0.702933943,848,771,4.83,0,8,34,1404,196,653,1259,135,Chicago White Sox
2018,NL,CHC,C,2,163,95,68,N,Y,N,N,761,6324,5624,1453,286,34,167,2308,576,1388,66,38,0.634615385,78,46,0.258357041,0.333175206,0.410384068,0.743559274,645,598,3.65,1,18,46,1319,157,622,1333,155,Chicago Cubs
2018,NL,CIN,C,5,162,67,95,N,N,N,N,696,6191,5532,1404,251,25,172,2221,559,1376,77,33,0.7,65,35,0.253796095,0.327572282,0.401482285,0.729054567,819,741,4.63,1,6,38,1491,228,532,1258,144,Cincinnati Reds
2018,AL,CLE,C,1,162,91,71,Y,N,N,N,818,6273,5595,1447,297,19,216,2430,554,1189,135,36,0.789473684,80,44,0.258623771,0.3317392,0.434316354,0.766055554,648,611,3.77,5,17,41,1349,200,407,1544,123,Cleveland Indians
2018,NL,COL,W,2,163,91,72,N,Y,N,N,780,6136,5541,1418,280,42,210,2412,507,1397,95,33,0.7421875,51,37,0.255910485,0.322033898,0.435300487,0.757334386,745,699,4.33,0,10,51,1378,184,525,1409,162,Colorado Rockies
2018,AL,DET,C,3,162,64,98,N,N,N,N,630,6014,5494,1326,284,35,135,2085,428,1341,70,30,0.7,52,40,0.241354205,0.300299302,0.379504914,0.679804216,796,726,4.58,0,2,37,1423,216,491,1215,126,Detroit Tigers
2018,AL,HOU,W,1,162,103,59,Y,N,N,N,797,6124,5453,1390,278,18,205,2319,565,1197,71,26,0.731958763,61,45,0.254905557,0.329196604,0.425270493,0.754467097,534,503,3.11,3,12,46,1164,152,435,1687,116,Houston Astros
2018,AL,KCR,C,5,162,58,104,N,N,N,N,638,6039,5505,1350,283,29,155,2156,427,1310,117,38,0.75483871,67,40,0.245231608,0.305348568,0.39164396,0.696992528,833,786,4.94,2,8,33,1542,205,549,1157,142,Kansas City Royals
2018,AL,LAA,W,4,162,80,82,N,N,N,N,721,6098,5472,1323,249,23,214,2260,514,1300,89,22,0.801801802,73,39,0.241776316,0.313217448,0.413011696,0.726229144,722,662,4.15,1,9,35,1353,205,546,1386,173,Los Angeles Angels
2018,NL,LAD,W,1,163,92,71,Y,N,Y,N,804,6319,5572,1394,296,33,235,2461,647,1436,75,24,0.757575758,61,39,0.250179469,0.332647571,0.441672649,0.77432022,610,554,3.38,0,11,48,1279,179,422,1565,111,Los Angeles Dodgers
2018,NL,MIA,E,5,161,63,98,N,N,N,N,589,6047,5488,1303,222,24,128,1957,455,1384,45,31,0.592105263,73,31,0.237427114,0.302794774,0.35659621,0.659390984,809,762,4.76,1,12,30,1388,192,605,1249,133,Miami Marlins
2018,NL,MIL,C,1,163,96,67,Y,N,N,N,754,6178,5542,1398,252,24,218,2352,537,1458,124,32,0.794871795,58,41,0.252255503,0.322596309,0.424395525,0.746991835,659,606,3.73,0,14,49,1259,173,553,1428,141,Milwaukee Brewers
2018,AL,MIN,C,2,162,78,84,N,N,N,N,738,6135,5526,1379,317,22,166,2238,534,1328,47,27,0.635135135,37,38,0.249547593,0.317848411,0.404994571,0.722842982,775,721,4.5,2,7,37,1425,198,573,1377,127,Minnesota Twins
2018,AL,NYY,E,2,162,100,62,N,Y,N,N,851,6261,5515,1374,269,23,267,2490,625,1421,63,21,0.75,62,59,0.249138713,0.329180642,0.45149592,0.780676562,669,611,3.78,2,11,49,1311,177,494,1634,95,New York Yankees
2018,NL,NYM,E,4,162,77,85,N,N,N,N,676,6149,5468,1282,265,34,170,2125,566,1404,71,39,0.645454545,73,42,0.234455011,0.312408522,0.388624726,0.701033247,707,661,4.07,3,15,41,1364,185,484,1446,121,New York Mets
2018,AL,OAK,W,2,162,97,65,N,Y,N,N,813,6249,5579,1407,322,20,227,2450,550,1381,35,21,0.625,76,44,0.252195734,0.325332053,0.439146801,0.764478854,674,621,3.81,2,14,44,1303,184,474,1237,125,Oakland Athletics
2018,NL,PHI,E,3,162,80,82,N,N,N,N,677,6102,5424,1271,241,30,186,2130,582,1520,69,26,0.726315789,64,32,0.234328909,0.314159292,0.392699115,0.706858407,728,665,4.14,0,12,44,1366,171,500,1465,138,Philadelphia Phillies
2018,NL,PIT,C,4,161,82,79,N,N,N,N,692,6032,5447,1381,290,38,157,2218,474,1229,70,38,0.648148148,59,52,0.253534055,0.317307692,0.407196622,0.724504314,693,637,4,3,16,40,1380,174,497,1336,129,Pittsburgh Pirates
2018,NL,SDP,W,5,162,66,96,N,N,N,N,617,6024,5486,1289,250,30,162,2085,471,1523,95,36,0.72519084,31,36,0.234961721,0.297310757,0.38005833,0.677369087,767,713,4.4,0,5,36,1430,185,519,1399,127,San Diego Padres
2018,AL,SEA,W,3,162,89,73,N,N,N,N,677,6054,5513,1402,256,32,176,2250,430,1221,79,37,0.681034483,70,41,0.254307999,0.314172448,0.408126247,0.722298695,711,664,4.13,3,12,60,1396,195,400,1328,152,Seattle Mariners
2018,NL,SFG,W,4,162,73,89,N,N,N,N,603,6080,5541,1324,255,30,133,2038,448,1467,77,34,0.693693694,49,42,0.238946039,0.299506579,0.367803646,0.667310224,699,641,3.95,1,15,36,1387,156,524,1269,160,San Francisco Giants
2018,NL,STL,C,3,162,88,74,N,N,N,N,759,6151,5498,1369,248,9,205,2250,525,1380,63,32,0.663157895,80,48,0.248999636,0.320923427,0.409239724,0.730163151,691,622,3.85,1,8,43,1354,144,593,1337,151,St. Louis Cardinals
2018,AL,TBR,E,3,162,90,72,N,N,N,N,716,6166,5475,1415,274,43,150,2225,540,1388,128,51,0.715083799,101,50,0.258447489,0.333441453,0.406392694,0.739834147,646,602,3.74,0,14,52,1236,164,501,1421,136,Tampa Bay Rays
2018,AL,TEX,W,5,162,67,95,N,N,N,N,737,6130,5453,1308,266,24,194,2204,555,1484,74,35,0.678899083,88,34,0.239867963,0.318270799,0.404181185,0.722451984,848,783,4.92,1,5,42,1516,222,491,1121,168,Texas Rangers
2018,AL,TOR,E,4,162,73,89,N,N,N,N,709,6071,5477,1336,320,16,217,2339,499,1387,47,30,0.61038961,58,37,0.243929158,0.311810245,0.427058609,0.738868854,832,772,4.85,0,3,39,1476,208,551,1298,138,Toronto Blue Jays
2018,NL,WAS,E,2,162,82,80,N,N,N,N,771,6247,5517,1402,284,25,191,2309,631,1289,119,33,0.782894737,59,40,0.254123618,0.334880743,0.41852456,0.753405303,682,649,4.04,2,7,40,1320,198,487,1417,115,Washington Nationals
2019,NL,ARI,W,2,162,85,77,N,N,N,N,813,6283,5633,1419,288,40,220,2447,540,1360,88,14,0.862745098,70,40,0.251908397,0.322934904,0.434404403,0.757339306,743,691,4.25,0,11,45,1400,220,516,1427,136,Arizona Diamondbacks
2019,NL,ATL,E,1,162,97,65,Y,N,N,N,855,6274,5560,1432,277,29,249,2514,619,1467,89,28,0.760683761,60,35,0.257553957,0.336467963,0.452158273,0.788626236,743,675,4.19,1,8,44,1421,203,548,1393,154,Atlanta Braves
2019,AL,BAL,E,5,162,54,108,N,N,N,N,729,6166,5596,1379,252,25,213,2320,462,1435,84,30,0.736842105,71,37,0.246426019,0.310087577,0.414581844,0.724669421,981,897,5.59,0,5,27,1544,305,561,1248,155,Baltimore Orioles
2019,AL,BOS,E,3,162,84,78,N,N,N,N,901,6453,5770,1554,345,27,245,2688,590,1382,68,30,0.693877551,49,44,0.26932409,0.339841934,0.465857886,0.80569982,828,768,4.7,1,8,33,1423,215,605,1633,115,Boston Red Sox
2019,AL,CHW,C,3,161,72,89,N,N,N,N,708,6005,5529,1443,260,20,182,2289,378,1549,63,28,0.692307692,66,32,0.26098752,0.314238135,0.413998915,0.72823705,832,769,4.9,6,7,33,1438,238,582,1312,171,Chicago White Sox
2019,NL,CHC,C,3,162,84,78,N,N,N,N,814,6164,5461,1378,270,26,256,2468,581,1460,45,24,0.652173913,83,39,0.252334737,0.331278391,0.451931881,0.783210271,717,657,4.1,1,10,38,1376,195,534,1444,141,Chicago Cubs
2019,NL,CIN,C,4,162,75,87,N,N,N,N,701,6064,5450,1328,235,27,227,2298,492,1436,80,38,0.677966102,89,33,0.243669725,0.314808707,0.421651376,0.736460083,711,668,4.18,0,10,46,1270,214,536,1552,124,Cincinnati Reds
2019,AL,CLE,C,2,162,93,69,N,N,N,N,769,6084,5425,1354,286,18,223,2345,563,1332,103,35,0.746376812,50,46,0.249585253,0.323307035,0.432258065,0.755565099,657,601,3.76,6,16,42,1308,207,450,1508,110,Cleveland Indians
2019,NL,COL,W,4,162,71,91,N,N,N,N,835,6235,5660,1502,323,41,224,2579,489,1503,71,31,0.696078431,43,43,0.265371025,0.326222935,0.45565371,0.781876645,958,895,5.56,1,5,28,1576,270,589,1264,165,Colorado Rockies
2019,AL,DET,C,5,161,47,114,N,N,N,N,582,6030,5549,1333,292,41,149,2154,391,1595,57,20,0.74025974,48,42,0.240223464,0.293864013,0.38817805,0.682042063,915,835,5.24,0,3,31,1555,250,536,1368,127,Detroit Tigers
2019,AL,HOU,W,1,162,107,55,Y,N,Y,N,920,6381,5613,1538,323,28,288,2781,645,1166,67,27,0.712765957,66,57,0.27400677,0.352452594,0.495456975,0.847909569,640,595,3.66,2,14,47,1205,230,448,1671,96,Houston Astros
2019,AL,KCR,C,4,162,59,103,N,N,N,N,691,6053,5496,1356,281,40,162,2203,456,1405,117,39,0.75,59,42,0.246724891,0.309102924,0.400836972,0.709939897,869,824,5.2,1,7,37,1525,221,582,1230,152,Kansas City Royals
2019,AL,LAA,W,4,162,72,90,N,N,N,N,769,6237,5542,1368,268,21,220,2338,586,1276,65,20,0.764705882,67,42,0.246842295,0.324033991,0.421869361,0.745903352,868,820,5.12,0,2,32,1417,267,576,1404,118,Los Angeles Angels
2019,NL,LAD,W,1,162,106,56,Y,N,N,N,886,6226,5493,1414,302,20,279,2593,607,1356,57,10,0.850746269,81,45,0.257418533,0.337616447,0.472055343,0.80967179,613,541,3.37,3,18,44,1201,185,392,1519,117,Los Angeles Dodgers
2019,NL,MIA,E,5,162,57,105,N,N,N,N,615,6013,5512,1326,265,18,146,2065,395,1469,55,30,0.647058824,73,33,0.240566038,0.298353567,0.374637155,0.672990723,808,760,4.74,2,8,27,1340,236,615,1378,135,Miami Marlins
2019,NL,MIL,C,2,162,89,73,N,Y,N,N,769,6281,5542,1366,279,17,250,2429,629,1563,101,25,0.801587302,72,38,0.246481415,0.329087725,0.438289426,0.767377151,766,713,4.4,0,7,50,1364,225,570,1497,135,Milwaukee Brewers
2019,AL,MIN,C,1,162,101,61,Y,N,N,N,939,6379,5732,1547,318,23,307,2832,525,1334,28,21,0.571428571,81,41,0.269888346,0.337513717,0.494068388,0.831582105,754,680,4.18,1,10,50,1456,198,452,1463,130,Minnesota Twins
2019,AL,NYY,E,1,162,103,59,Y,N,N,N,943,6234,5583,1493,290,17,306,2735,569,1437,55,22,0.714285714,49,33,0.26741895,0.338626885,0.489879993,0.828506878,739,691,4.31,1,9,50,1374,248,507,1534,135,New York Yankees
2019,NL,NYM,E,3,162,86,76,N,N,N,N,791,6262,5624,1445,280,17,242,2485,516,1384,56,27,0.674698795,95,27,0.256934566,0.328329607,0.44185633,0.770185937,737,688,4.24,3,12,38,1405,204,500,1520,129,New York Mets
2019,AL,OAK,W,2,162,97,65,N,Y,N,N,845,6262,5561,1384,292,23,257,2493,578,1338,49,21,0.7,87,36,0.248876101,0.327211753,0.448300665,0.775512419,680,646,3.97,1,12,45,1342,201,477,1299,122,Oakland Athletics
2019,NL,PHI,E,4,162,81,81,N,N,N,N,774,6224,5571,1369,311,26,215,2377,562,1453,78,18,0.8125,57,34,0.245736852,0.31940874,0.426673847,0.746082587,794,731,4.53,3,7,36,1452,258,546,1392,136,Philadelphia Phillies
2019,NL,PIT,C,5,162,69,93,N,N,N,N,758,6179,5657,1497,315,38,163,2377,425,1213,64,29,0.688172043,63,34,0.264627895,0.321249393,0.420187378,0.741436772,911,829,5.18,1,6,31,1511,241,584,1443,130,Pittsburgh Pirates
2019,NL,SDP,W,5,162,70,92,N,N,N,N,682,5981,5391,1281,224,24,219,2210,504,1581,70,37,0.654205607,55,31,0.237618253,0.307640863,0.409942497,0.717583359,789,732,4.6,0,6,47,1394,215,463,1475,100,San Diego Padres
2019,AL,SEA,W,5,162,68,94,N,N,N,N,758,6183,5500,1305,254,28,239,2332,588,1581,115,47,0.709876543,58,37,0.237272727,0.315542617,0.424,0.739542617,893,798,4.99,3,4,34,1484,260,505,1239,145,Seattle Mariners
2019,NL,SFG,W,3,162,77,85,N,N,N,N,678,6146,5579,1332,300,26,167,2185,475,1435,47,28,0.626666667,50,42,0.238752465,0.302147738,0.391647249,0.693794987,773,715,4.38,1,8,41,1395,227,519,1368,142,San Francisco Giants
2019,NL,STL,C,1,162,91,71,Y,N,N,N,764,6125,5449,1336,246,24,210,2260,561,1420,116,29,0.8,76,39,0.245182602,0.322122449,0.414755001,0.73687745,662,609,3.8,1,14,52,1284,191,545,1399,168,St. Louis Cardinals
2019,AL,TBR,E,2,162,96,66,N,Y,N,N,769,6277,5628,1427,291,29,217,2427,542,1493,94,37,0.717557252,73,34,0.25355366,0.325314641,0.431236674,0.756551315,656,598,3.65,0,12,46,1274,181,453,1621,126,Tampa Bay Rays
2019,AL,TEX,W,3,162,78,84,N,N,N,N,810,6185,5540,1374,296,24,223,2387,534,1578,131,38,0.775147929,67,44,0.24801444,0.319320938,0.430866426,0.750187364,878,808,5.06,4,9,33,1515,241,583,1379,143,Texas Rangers
2019,AL,TOR,E,4,162,67,95,N,N,N,N,726,6075,5493,1299,270,21,247,2352,509,1514,51,20,0.718309859,45,28,0.236482796,0.305020576,0.428181322,0.733201898,828,767,4.79,1,7,33,1450,228,604,1332,141,Toronto Blue Jays
2019,NL,WAS,E,2,162,93,69,N,Y,Y,Y,873,6219,5512,1460,298,27,231,2505,584,1308,116,29,0.8,81,42,0.264876633,0.341694806,0.45446299,0.796157796,724,683,4.27,1,13,40,1340,202,517,1511,111,Washington Nationals
